user_id,score,model_name,gender,ethnicity,age,location
user687,100,claude-2.1,Female,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user687,1,luminous-extended-control,Female,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user687,56,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Female,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user662,100,timdettmers/guanaco-33b-merged,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user662,70,tiiuae/falcon-7b-instruct,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user662,88,gpt-3.5-turbo,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user669,59,models/chat-bison-001,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user669,66,command-nightly,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user669,39,claude-2,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user668,90,command,Male,"{'self_described': 'white and latino', 'categorised': 'Mixed', 'simplified': 'Mixed'}",25-34 years old,US
user668,54,gpt-4-1106-preview,Male,"{'self_described': 'white and latino', 'categorised': 'Mixed', 'simplified': 'Mixed'}",25-34 years old,US
user668,42,claude-2.1,Male,"{'self_described': 'white and latino', 'categorised': 'Mixed', 'simplified': 'Mixed'}",25-34 years old,US
user685,54,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user685,71,HuggingFaceH4/zephyr-7b-beta,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user685,88,luminous-extended-control,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user685,46,claude-2,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user660,33,models/chat-bison-001,Male,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user660,1,gpt-4-1106-preview,Male,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user660,85,claude-instant-1,Male,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user659,74,mistralai/Mistral-7B-Instruct-v0.1,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",65+ years old,US
user659,50,gpt-3.5-turbo,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",65+ years old,US
user659,50,claude-2.1,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",65+ years old,US
user659,50,gpt-4-1106-preview,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",65+ years old,US
user667,100,command,Female,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",18-24 years old,US
user667,1,claude-2.1,Female,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",18-24 years old,US
user667,50,command-light,Female,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",18-24 years old,US
user683,37,HuggingFaceH4/zephyr-7b-beta,Male,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user683,79,timdettmers/guanaco-33b-merged,Male,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user683,53,claude-2.1,Male,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user679,1,luminous-extended-control,Female,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",55-64 years old,US
user679,33,tiiuae/falcon-7b-instruct,Female,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",55-64 years old,US
user679,80,claude-2.1,Female,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",55-64 years old,US
user682,97,claude-2,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user682,99,meta-llama/Llama-2-7b-chat-hf,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user682,84,command,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user682,27,timdettmers/guanaco-33b-merged,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user672,95,models/chat-bison-001,Female,"{'self_described': 'african american', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user672,97,timdettmers/guanaco-33b-merged,Female,"{'self_described': 'african american', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user672,89,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Female,"{'self_described': 'african american', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user672,50,luminous-supreme-control,Female,"{'self_described': 'african american', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user684,77,command-light,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user684,71,models/chat-bison-001,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user684,77,tiiuae/falcon-7b-instruct,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user684,71,meta-llama/Llama-2-7b-chat-hf,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user688,18,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",18-24 years old,US
user688,20,gpt-3.5-turbo,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",18-24 years old,US
user688,21,command-nightly,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",18-24 years old,US
user688,54,google/flan-t5-xxl,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",18-24 years old,US
user678,82,meta-llama/Llama-2-7b-chat-hf,Female,"{'self_described': 'white/hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",25-34 years old,US
user678,77,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Female,"{'self_described': 'white/hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",25-34 years old,US
user678,97,command-light,Female,"{'self_described': 'white/hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",25-34 years old,US
user687,78,mistralai/Mistral-7B-Instruct-v0.1,Female,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user687,91,command,Female,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user687,55,google/flan-t5-xxl,Female,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user687,100,HuggingFaceH4/zephyr-7b-beta,Female,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user685,61,mistralai/Mistral-7B-Instruct-v0.1,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user685,91,models/chat-bison-001,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user685,89,claude-instant-1,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user685,16,claude-2.1,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user669,61,command-nightly,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user669,63,command,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user669,87,HuggingFaceH4/zephyr-7b-beta,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user667,90,timdettmers/guanaco-33b-merged,Female,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",18-24 years old,US
user667,19,gpt-4-1106-preview,Female,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",18-24 years old,US
user667,50,mistralai/Mistral-7B-Instruct-v0.1,Female,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",18-24 years old,US
user662,27,google/flan-t5-xxl,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user662,1,luminous-extended-control,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user670,88,meta-llama/Llama-2-7b-chat-hf,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user670,95,models/chat-bison-001,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user670,97,gpt-4-1106-preview,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user670,84,luminous-supreme-control,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user664,1,google/flan-t5-xxl,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user664,91,command-nightly,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user664,50,models/chat-bison-001,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user664,77,meta-llama/Llama-2-7b-chat-hf,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user677,52,timdettmers/guanaco-33b-merged,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user677,59,claude-2,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user677,60,meta-llama/Llama-2-7b-chat-hf,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user677,65,claude-2.1,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user661,71,claude-2,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user661,100,command-light,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user661,1,luminous-extended-control,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user666,50,meta-llama/Llama-2-7b-chat-hf,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user666,50,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user666,61,tiiuae/falcon-7b-instruct,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user666,67,command-nightly,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user690,48,meta-llama/Llama-2-7b-chat-hf,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user690,28,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user690,11,tiiuae/falcon-7b-instruct,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user690,1,gpt-4,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user681,25,gpt-4-1106-preview,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user681,99,HuggingFaceH4/zephyr-7b-beta,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user681,31,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user680,50,luminous-supreme-control,Female,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",18-24 years old,US
user680,100,gpt-4-1106-preview,Female,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",18-24 years old,US
user680,100,claude-2.1,Female,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",18-24 years old,US
user683,73,tiiuae/falcon-7b-instruct,Male,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user683,19,claude-2.1,Male,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user683,35,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Male,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user686,58,gpt-4-1106-preview,Female,"{'self_described': 'black african american', 'categorised': 'Black / African', 'simplified': 'Black'}",45-54 years old,US
user686,94,command-light,Female,"{'self_described': 'black african american', 'categorised': 'Black / African', 'simplified': 'Black'}",45-54 years old,US
user686,87,mistralai/Mistral-7B-Instruct-v0.1,Female,"{'self_described': 'black african american', 'categorised': 'Black / African', 'simplified': 'Black'}",45-54 years old,US
user686,50,timdettmers/guanaco-33b-merged,Female,"{'self_described': 'black african american', 'categorised': 'Black / African', 'simplified': 'Black'}",45-54 years old,US
user668,31,gpt-4-1106-preview,Male,"{'self_described': 'white and latino', 'categorised': 'Mixed', 'simplified': 'Mixed'}",25-34 years old,US
user668,82,claude-instant-1,Male,"{'self_described': 'white and latino', 'categorised': 'Mixed', 'simplified': 'Mixed'}",25-34 years old,US
user668,37,tiiuae/falcon-7b-instruct,Male,"{'self_described': 'white and latino', 'categorised': 'Mixed', 'simplified': 'Mixed'}",25-34 years old,US
user668,69,timdettmers/guanaco-33b-merged,Male,"{'self_described': 'white and latino', 'categorised': 'Mixed', 'simplified': 'Mixed'}",25-34 years old,US
user655,63,tiiuae/falcon-7b-instruct,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user655,59,gpt-3.5-turbo,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user655,68,claude-2,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user655,81,models/chat-bison-001,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user669,83,timdettmers/guanaco-33b-merged,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user669,7,luminous-supreme-control,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user669,56,gpt-4-1106-preview,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user662,1,luminous-extended-control,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user662,100,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user662,93,mistralai/Mistral-7B-Instruct-v0.1,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user662,90,gpt-4,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user667,30,HuggingFaceH4/zephyr-7b-beta,Female,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",18-24 years old,US
user667,3,tiiuae/falcon-7b-instruct,Female,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",18-24 years old,US
user667,5,google/flan-t5-xxl,Female,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",18-24 years old,US
user685,77,command,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user685,92,command-nightly,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user685,23,meta-llama/Llama-2-7b-chat-hf,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user685,25,claude-2,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user660,62,HuggingFaceH4/zephyr-7b-beta,Male,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user660,35,models/chat-bison-001,Male,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user660,19,timdettmers/guanaco-33b-merged,Male,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user687,59,google/flan-t5-xxl,Female,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user687,60,tiiuae/falcon-7b-instruct,Female,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user687,78,claude-2.1,Female,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user687,33,claude-instant-1,Female,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user692,60,HuggingFaceH4/zephyr-7b-beta,Female,"{'self_described': 'white american', 'categorised': 'White', 'simplified': 'White'}",65+ years old,US
user692,22,claude-instant-1,Female,"{'self_described': 'white american', 'categorised': 'White', 'simplified': 'White'}",65+ years old,US
user692,34,gpt-4-1106-preview,Female,"{'self_described': 'white american', 'categorised': 'White', 'simplified': 'White'}",65+ years old,US
user692,72,mistralai/Mistral-7B-Instruct-v0.1,Female,"{'self_described': 'white american', 'categorised': 'White', 'simplified': 'White'}",65+ years old,US
user694,92,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user694,59,tiiuae/falcon-7b-instruct,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user694,1,google/flan-t5-xxl,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user694,97,HuggingFaceH4/zephyr-7b-beta,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user672,92,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Female,"{'self_described': 'african american', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user672,50,claude-2,Female,"{'self_described': 'african american', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user672,87,meta-llama/Llama-2-7b-chat-hf,Female,"{'self_described': 'african american', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user672,80,gpt-3.5-turbo,Female,"{'self_described': 'african american', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user691,100,gpt-4,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user691,1,claude-2.1,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user678,83,command-light,Female,"{'self_described': 'white/hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",25-34 years old,US
user678,69,HuggingFaceH4/zephyr-7b-beta,Female,"{'self_described': 'white/hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",25-34 years old,US
user678,96,meta-llama/Llama-2-7b-chat-hf,Female,"{'self_described': 'white/hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",25-34 years old,US
user665,100,mistralai/Mistral-7B-Instruct-v0.1,Male,"{'self_described': 'puerto rican', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user665,52,gpt-3.5-turbo,Male,"{'self_described': 'puerto rican', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user665,18,command-light,Male,"{'self_described': 'puerto rican', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user665,100,meta-llama/Llama-2-7b-chat-hf,Male,"{'self_described': 'puerto rican', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user682,58,models/chat-bison-001,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user682,81,gpt-4,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user682,1,google/flan-t5-xxl,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user682,67,tiiuae/falcon-7b-instruct,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user683,57,claude-2.1,Male,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user683,71,claude-instant-1,Male,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user683,86,timdettmers/guanaco-33b-merged,Male,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user683,33,luminous-supreme-control,Male,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user681,96,tiiuae/falcon-7b-instruct,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user681,77,luminous-supreme-control,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user681,76,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user681,1,google/flan-t5-xxl,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user690,1,luminous-supreme-control,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user690,87,mistralai/Mistral-7B-Instruct-v0.1,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user690,61,claude-instant-1,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user679,1,claude-2,Female,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",55-64 years old,US
user679,79,HuggingFaceH4/zephyr-7b-beta,Female,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",55-64 years old,US
user679,1,luminous-supreme-control,Female,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",55-64 years old,US
user679,100,claude-2.1,Female,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",55-64 years old,US
user688,50,HuggingFaceH4/zephyr-7b-beta,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",18-24 years old,US
user688,16,models/chat-bison-001,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",18-24 years old,US
user688,74,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",18-24 years old,US
user669,19,claude-2.1,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user669,10,command-light,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user669,1,luminous-supreme-control,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user669,63,gpt-4-1106-preview,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user684,65,command-light,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user684,78,mistralai/Mistral-7B-Instruct-v0.1,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user684,58,claude-instant-1,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user684,65,models/chat-bison-001,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user680,50,command-nightly,Female,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",18-24 years old,US
user680,86,timdettmers/guanaco-33b-merged,Female,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",18-24 years old,US
user680,1,luminous-extended-control,Female,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",18-24 years old,US
user661,100,command-nightly,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user661,50,tiiuae/falcon-7b-instruct,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user661,71,gpt-4,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user676,96,models/chat-bison-001,Female,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",25-34 years old,US
user676,62,gpt-3.5-turbo,Female,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",25-34 years old,US
user676,27,luminous-extended-control,Female,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",25-34 years old,US
user676,97,timdettmers/guanaco-33b-merged,Female,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",25-34 years old,US
user667,50,luminous-extended-control,Female,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",18-24 years old,US
user667,50,claude-2,Female,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",18-24 years old,US
user667,50,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Female,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",18-24 years old,US
user667,81,gpt-4,Female,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",18-24 years old,US
user686,73,gpt-4,Female,"{'self_described': 'black african american', 'categorised': 'Black / African', 'simplified': 'Black'}",45-54 years old,US
user686,74,meta-llama/Llama-2-7b-chat-hf,Female,"{'self_described': 'black african american', 'categorised': 'Black / African', 'simplified': 'Black'}",45-54 years old,US
user686,80,command-light,Female,"{'self_described': 'black african american', 'categorised': 'Black / African', 'simplified': 'Black'}",45-54 years old,US
user686,65,mistralai/Mistral-7B-Instruct-v0.1,Female,"{'self_described': 'black african american', 'categorised': 'Black / African', 'simplified': 'Black'}",45-54 years old,US
user687,86,meta-llama/Llama-2-7b-chat-hf,Female,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user687,68,gpt-4,Female,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
user687,87,command-nightly,Female,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",35-44 years old,US
